tripid,vehid,day,seqno,geom,t
2,2,2020-06-10,4,SRID=3857;POINT(479705.085261 6602508.598787),2020-06-10 22:14:00.766922+02
2,2,2020-06-10,4,SRID=3857;POINT(479709.710575 6602510.497858),2020-06-10 22:14:01.066922+02
2,2,2020-06-10,4,SRID=3857;POINT(479714.335889 6602512.39693),2020-06-10 22:14:01.316922+02
2,2,2020-06-10,4,SRID=3857;POINT(479718.961202 6602514.296001),2020-06-10 22:14:01.701537+02
2,2,2020-06-10,4,SRID=3857;POINT(479723.586516 6602516.195073),2020-06-10 22:14:02.007659+02
2,2,2020-06-10,4,SRID=3857;POINT(479728.21183 6602518.094145),2020-06-10 22:14:02.261896+02
2,2,2020-06-10,4,SRID=3857;POINT(479732.837143 6602519.993216),2020-06-10 22:14:02.479287+02
2,2,2020-06-10,4,SRID=3857;POINT(479737.462457 6602521.892288),2020-06-10 22:14:02.66916+02
2,2,2020-06-10,4,SRID=3857;POINT(479742.087771 6602523.79136),2020-06-10 22:14:02.837699+02
2,2,2020-06-10,4,SRID=3857;POINT(479746.713085 6602525.690431),2020-06-10 22:14:02.989214+02
2,2,2020-06-10,4,SRID=3857;POINT(480112.112868 6602675.717091),2020-06-10 22:14:14.839214+02
2,2,2020-06-10,4,SRID=3857;POINT(480114.407073 6602676.659051),2020-06-10 22:14:14.913615+02
2,2,2020-06-10,4,SRID=3857;POINT(480174.697929 6602700.949229),2020-06-10 22:14:16.863615+02
2,2,2020-06-10,4,SRID=3857;POINT(480175.911092 6602701.437992),2020-06-10 22:14:16.902852+02
2,2,2020-06-10,4,SRID=3857;POINT(480175.911092 6602701.437992),2020-06-10 22:14:16.962319+02
2,2,2020-06-10,4,SRID=3857;POINT(480180.493702 6602703.437914),2020-06-10 22:14:18.462319+02
2,2,2020-06-10,4,SRID=3857;POINT(480185.076312 6602705.437835),2020-06-10 22:14:19.212319+02
2,2,2020-06-10,4,SRID=3857;POINT(480189.658922 6602707.437756),2020-06-10 22:14:19.712319+02
2,2,2020-06-10,4,SRID=3857;POINT(480194.241532 6602709.437678),2020-06-10 22:14:20.087319+02
2,2,2020-06-10,4,SRID=3857;POINT(480198.824142 6602711.437599),2020-06-10 22:14:20.387319+02
2,2,2020-06-10,4,SRID=3857;POINT(480203.406752 6602713.437521),2020-06-10 22:14:20.637319+02
2,2,2020-06-10,4,SRID=3857;POINT(480207.989362 6602715.437442),2020-06-10 22:14:20.851604+02
2,2,2020-06-10,4,SRID=3857;POINT(480212.571972 6602717.437364),2020-06-10 22:14:21.039104+02
2,2,2020-06-10,4,SRID=3857;POINT(480217.154582 6602719.437285),2020-06-10 22:14:21.20577+02
2,2,2020-06-10,4,SRID=3857;POINT(480336.302441 6602771.435243),2020-06-10 22:14:25.10577+02
2,2,2020-06-10,4,SRID=3857;POINT(480338.927354 6602772.580795),2020-06-10 22:14:32.070037+02
2,2,2020-06-10,4,SRID=3857;POINT(480343.429028 6602774.756786),2020-06-10 22:14:33.405302+02
2,2,2020-06-10,4,SRID=3857;POINT(480347.930702 6602776.932776),2020-06-10 22:14:34.111725+02
2,2,2020-06-10,4,SRID=3857;POINT(480352.432375 6602779.108767),2020-06-10 22:14:34.591975+02
2,2,2020-06-10,4,SRID=3857;POINT(480356.934049 6602781.284757),2020-06-10 22:14:34.955754+02
2,2,2020-06-10,4,SRID=3857;POINT(480361.435723 6602783.460747),2020-06-10 22:14:35.248529+02
2,2,2020-06-10,4,SRID=3857;POINT(480365.937396 6602785.636738),2020-06-10 22:14:35.493492+02
2,2,2020-06-10,4,SRID=3857;POINT(480370.43907 6602787.812728),2020-06-10 22:14:35.704066+02
2,2,2020-06-10,4,SRID=3857;POINT(480374.940744 6602789.988719),2020-06-10 22:14:35.888718+02
2,2,2020-06-10,4,SRID=3857;POINT(480379.442417 6602792.164709),2020-06-10 22:14:36.05313+02
2,2,2020-06-10,4,SRID=3857;POINT(480415.455806 6602809.572632),2020-06-10 22:14:37.25313+02
2,2,2020-06-10,4,SRID=3857;POINT(480415.455806 6602809.572632),2020-06-10 22:14:38.042996+02
2,2,2020-06-10,4,SRID=3857;POINT(480419.95748 6602811.748623),2020-06-10 22:14:39.542996+02
2,2,2020-06-10,4,SRID=3857;POINT(480423.051494 6602813.244187),2020-06-10 22:14:48.061797+02
2,2,2020-06-10,4,SRID=3857;POINT(480427.467203 6602815.589717),2020-06-10 22:14:49.399862+02
2,2,2020-06-10,4,SRID=3857;POINT(480431.882912 6602817.935247),2020-06-10 22:14:50.107068+02
2,2,2020-06-10,4,SRID=3857;POINT(480436.298622 6602820.280777),2020-06-10 22:14:50.587679+02
2,2,2020-06-10,4,SRID=3857;POINT(480440.714331 6602822.626307),2020-06-10 22:14:50.951666+02
2,2,2020-06-10,4,SRID=3857;POINT(480445.130041 6602824.971836),2020-06-10 22:14:51.244576+02
2,2,2020-06-10,4,SRID=3857;POINT(480449.54575 6602827.317366),2020-06-10 22:14:51.489633+02
2,2,2020-06-10,4,SRID=3857;POINT(480453.96146 6602829.662896),2020-06-10 22:14:51.700276+02
2,2,2020-06-10,4,SRID=3857;POINT(480458.377169 6602832.008426),2020-06-10 22:14:51.884981+02
2,2,2020-06-10,4,SRID=3857;POINT(480462.792879 6602834.353956),2020-06-10 22:14:52.049436+02
2,2,2020-06-10,4,SRID=3857;POINT(480502.534264 6602855.463724),2020-06-10 22:14:53.399436+02
2,2,2020-06-10,4,SRID=3857;POINT(480505.984514 6602857.296423),2020-06-10 22:14:53.516639+02
2,2,2020-06-10,4,SRID=3857;POINT(480505.984514 6602857.296423),2020-06-10 22:14:54.715673+02
2,2,2020-06-10,4,SRID=3857;POINT(480510.342373 6602859.747762),2020-06-10 22:14:56.215673+02
2,2,2020-06-10,4,SRID=3857;POINT(480514.110837 6602861.867561),2020-06-10 22:14:56.864236+02
2,2,2020-06-10,4,SRID=3857;POINT(480518.321482 6602864.563942),2020-06-10 22:14:57.364236+02
2,2,2020-06-10,4,SRID=3857;POINT(480522.532127 6602867.260323),2020-06-10 22:14:57.739236+02
2,2,2020-06-10,4,SRID=3857;POINT(480526.742772 6602869.956704),2020-06-10 22:14:58.039236+02
2,2,2020-06-10,4,SRID=3857;POINT(480530.953417 6602872.653085),2020-06-10 22:14:58.289236+02
2,2,2020-06-10,4,SRID=3857;POINT(480535.164061 6602875.349466),2020-06-10 22:14:58.503521+02
2,2,2020-06-10,4,SRID=3857;POINT(480539.374706 6602878.045846),2020-06-10 22:14:58.691021+02
2,2,2020-06-10,4,SRID=3857;POINT(480543.585351 6602880.742227),2020-06-10 22:14:58.857687+02
2,2,2020-06-10,4,SRID=3857;POINT(480573.059865 6602899.616893),2020-06-10 22:14:59.907687+02
2,2,2020-06-10,4,SRID=3857;POINT(480573.421862 6602899.848706),2020-06-10 22:14:59.920582+02
2,2,2020-06-10,4,SRID=3857;POINT(480573.421862 6602899.848706),2020-06-10 22:15:00.231583+02
2,2,2020-06-10,4,SRID=3857;POINT(480577.686892 6602902.45821),2020-06-10 22:15:01.731583+02
2,2,2020-06-10,4,SRID=3857;POINT(480581.951923 6602905.067715),2020-06-10 22:15:02.481583+02
2,2,2020-06-10,4,SRID=3857;POINT(480586.216954 6602907.677219),2020-06-10 22:15:02.981583+02
2,2,2020-06-10,4,SRID=3857;POINT(480590.481984 6602910.286724),2020-06-10 22:15:03.356583+02
2,2,2020-06-10,4,SRID=3857;POINT(480594.747015 6602912.896228),2020-06-10 22:15:03.656583+02
2,2,2020-06-10,4,SRID=3857;POINT(480599.012045 6602915.505733),2020-06-10 22:15:03.906583+02
2,2,2020-06-10,4,SRID=3857;POINT(480603.277076 6602918.115237),2020-06-10 22:15:04.120868+02
2,2,2020-06-10,4,SRID=3857;POINT(480607.542107 6602920.724742),2020-06-10 22:15:04.308368+02
2,2,2020-06-10,4,SRID=3857;POINT(480611.807137 6602923.334246),2020-06-10 22:15:04.475034+02
2,2,2020-06-10,4,SRID=3857;POINT(480628.86726 6602933.772264),2020-06-10 22:15:05.075034+02
2,2,2020-06-10,4,SRID=3857;POINT(480628.86726 6602933.772264),2020-06-10 22:15:06.0866+02
2,2,2020-06-10,4,SRID=3857;POINT(480631.230073 6602935.217921),2020-06-10 22:15:06.917595+02
2,2,2020-06-10,4,SRID=3857;POINT(480635.487526 6602937.839771),2020-06-10 22:15:07.667595+02
2,2,2020-06-10,4,SRID=3857;POINT(480639.744979 6602940.46162),2020-06-10 22:15:08.167595+02
2,2,2020-06-10,4,SRID=3857;POINT(480644.002432 6602943.08347),2020-06-10 22:15:08.542595+02
2,2,2020-06-10,4,SRID=3857;POINT(480648.259885 6602945.705319),2020-06-10 22:15:08.842595+02
2,2,2020-06-10,4,SRID=3857;POINT(480652.517338 6602948.327169),2020-06-10 22:15:09.092595+02
2,2,2020-06-10,4,SRID=3857;POINT(480656.774791 6602950.949018),2020-06-10 22:15:09.30688+02
2,2,2020-06-10,4,SRID=3857;POINT(480661.032244 6602953.570868),2020-06-10 22:15:09.49438+02
2,2,2020-06-10,4,SRID=3857;POINT(480665.289697 6602956.192717),2020-06-10 22:15:09.661046+02
2,2,2020-06-10,4,SRID=3857;POINT(480690.834414 6602971.923814),2020-06-10 22:15:10.561046+02
2,2,2020-06-10,4,SRID=3857;POINT(480694.281433 6602974.046577),2020-06-10 22:15:16.959534+02
2,2,2020-06-10,4,SRID=3857;POINT(480698.375073 6602976.917484),2020-06-10 22:15:18.220244+02
2,2,2020-06-10,4,SRID=3857;POINT(480702.468714 6602979.788391),2020-06-10 22:15:18.905236+02
2,2,2020-06-10,4,SRID=3857;POINT(480706.562355 6602982.659298),2020-06-10 22:15:19.375484+02
2,2,2020-06-10,4,SRID=3857;POINT(480710.655995 6602985.530205),2020-06-10 22:15:19.733495+02
2,2,2020-06-10,4,SRID=3857;POINT(480714.749636 6602988.401112),2020-06-10 22:15:20.022523+02
2,2,2020-06-10,4,SRID=3857;POINT(480718.843276 6602991.272019),2020-06-10 22:15:20.264856+02
2,2,2020-06-10,4,SRID=3857;POINT(480722.936917 6602994.142926),2020-06-10 22:15:20.473484+02
2,2,2020-06-10,4,SRID=3857;POINT(480727.030558 6602997.013833),2020-06-10 22:15:20.656638+02
2,2,2020-06-10,4,SRID=3857;POINT(480731.124198 6602999.88474),2020-06-10 22:15:20.819862+02
2,2,2020-06-10,4,SRID=3857;POINT(480763.873323 6603022.851995),2020-06-10 22:15:22.019862+02
2,2,2020-06-10,4,SRID=3857;POINT(480763.967434 6603022.917996),2020-06-10 22:15:22.207686+02
2,2,2020-06-10,4,SRID=3857;POINT(480767.888767 6603026.020116),2020-06-10 22:15:23.475007+02
2,2,2020-06-10,4,SRID=3857;POINT(480771.8101 6603029.122235),2020-06-10 22:15:24.161946+02
2,2,2020-06-10,4,SRID=3857;POINT(480775.731434 6603032.224355),2020-06-10 22:15:24.63311+02
2,2,2020-06-10,4,SRID=3857;POINT(480779.652767 6603035.326474),2020-06-10 22:15:24.991653+02
2,2,2020-06-10,4,SRID=3857;POINT(480783.5741 6603038.428594),2020-06-10 22:15:25.281027+02
2,2,2020-06-10,4,SRID=3857;POINT(480787.495433 6603041.530714),2020-06-10 22:15:25.92408+02
2,2,2020-06-10,4,SRID=3857;POINT(480791.416766 6603044.632833),2020-06-10 22:15:26.374176+02
2,2,2020-06-10,4,SRID=3857;POINT(480795.338099 6603047.734953),2020-06-10 22:15:26.720386+02
2,2,2020-06-10,4,SRID=3857;POINT(480799.259432 6603050.837073),2020-06-10 22:15:27.001673+02
2,2,2020-06-10,4,SRID=3857;POINT(480803.180766 6603053.939192),2020-06-10 22:15:27.238541+02
2,2,2020-06-10,4,SRID=3857;POINT(480807.102099 6603057.041312),2020-06-10 22:15:27.443106+02
2,2,2020-06-10,4,SRID=3857;POINT(480811.023432 6603060.143432),2020-06-10 22:15:27.623121+02
2,2,2020-06-10,4,SRID=3857;POINT(480814.944765 6603063.245551),2020-06-10 22:15:27.783847+02
2,2,2020-06-10,4,SRID=3857;POINT(480893.371428 6603125.287944),2020-06-10 22:15:30.783847+02
2,2,2020-06-10,4,SRID=3857;POINT(480896.916302 6603128.092251),2020-06-10 22:15:30.919446+02
2,2,2020-06-10,4,SRID=3857;POINT(481025.904581 6603238.826275),2020-06-10 22:15:36.019446+02
2,2,2020-06-10,4,SRID=3857;POINT(481028.907822 6603241.404501),2020-06-10 22:15:40.21456+02
2,2,2020-06-10,4,SRID=3857;POINT(481032.397374 6603244.985427),2020-06-10 22:15:41.383647+02
2,2,2020-06-10,4,SRID=3857;POINT(481035.886926 6603248.566352),2020-06-10 22:15:42.040662+02
2,2,2020-06-10,4,SRID=3857;POINT(481039.376477 6603252.147278),2020-06-10 22:15:42.497553+02
2,2,2020-06-10,4,SRID=3857;POINT(481042.866029 6603255.728204),2020-06-10 22:15:42.84777+02
2,2,2020-06-10,4,SRID=3857;POINT(481046.355581 6603259.30913),2020-06-10 22:15:43.131696+02
2,2,2020-06-10,4,SRID=3857;POINT(481049.845132 6603262.890055),2020-06-10 22:15:43.370433+02
2,2,2020-06-10,4,SRID=3857;POINT(481053.334684 6603266.470981),2020-06-10 22:15:43.57639+02
2,2,2020-06-10,4,SRID=3857;POINT(481056.824236 6603270.051907),2020-06-10 22:15:43.757482+02
2,2,2020-06-10,4,SRID=3857;POINT(481060.313787 6603273.632833),2020-06-10 22:15:43.919066+02
2,2,2020-06-10,4,SRID=3857;POINT(481130.104821 6603345.251347),2020-06-10 22:15:46.919066+02
2,2,2020-06-10,4,SRID=3857;POINT(481133.06947 6603348.293625),2020-06-10 22:15:47.046502+02
2,2,2020-06-10,4,SRID=3857;POINT(481227.390791 6603458.423041),2020-06-10 22:15:51.396502+02
2,2,2020-06-10,4,SRID=3857;POINT(481227.579717 6603458.643631),2020-06-10 22:15:52.083794+02
2,2,2020-06-10,4,SRID=3857;POINT(481230.678391 6603462.567687),2020-06-10 22:15:53.415028+02
2,2,2020-06-10,4,SRID=3857;POINT(481233.777065 6603466.491744),2020-06-10 22:15:54.120321+02
2,2,2020-06-10,4,SRID=3857;POINT(481236.875739 6603470.415801),2020-06-10 22:15:54.600048+02
2,2,2020-06-10,4,SRID=3857;POINT(481239.974413 6603474.339857),2020-06-10 22:15:54.963528+02
2,2,2020-06-10,4,SRID=3857;POINT(481243.073087 6603478.263914),2020-06-10 22:15:55.256109+02
2,2,2020-06-10,4,SRID=3857;POINT(481246.171761 6603482.18797),2020-06-10 22:15:55.500936+02
2,2,2020-06-10,4,SRID=3857;POINT(481249.270435 6603486.112027),2020-06-10 22:15:55.711409+02
2,2,2020-06-10,4,SRID=3857;POINT(481252.369108 6603490.036084),2020-06-10 22:15:55.895984+02
2,2,2020-06-10,4,SRID=3857;POINT(481255.467782 6603493.96014),2020-06-10 22:15:56.060335+02
2,2,2020-06-10,4,SRID=3857;POINT(481314.342586 6603568.517216),2020-06-10 22:15:58.910335+02
2,2,2020-06-10,4,SRID=3857;POINT(481315.110233 6603569.489338),2020-06-10 22:15:58.947495+02
2,2,2020-06-10,4,SRID=3857;POINT(481315.110233 6603569.489338),2020-06-10 22:15:59.067571+02
2,2,2020-06-10,4,SRID=3857;POINT(481318.087991 6603573.505923),2020-06-10 22:16:00.567571+02
2,2,2020-06-10,4,SRID=3857;POINT(481321.065749 6603577.522508),2020-06-10 22:16:01.317571+02
2,2,2020-06-10,4,SRID=3857;POINT(481324.043507 6603581.539094),2020-06-10 22:16:01.817571+02
2,2,2020-06-10,4,SRID=3857;POINT(481327.021266 6603585.555679),2020-06-10 22:16:02.192571+02
2,2,2020-06-10,4,SRID=3857;POINT(481329.999024 6603589.572264),2020-06-10 22:16:02.492571+02
2,2,2020-06-10,4,SRID=3857;POINT(481332.976782 6603593.588849),2020-06-10 22:16:02.742571+02
2,2,2020-06-10,4,SRID=3857;POINT(481335.95454 6603597.605434),2020-06-10 22:16:02.956856+02
2,2,2020-06-10,4,SRID=3857;POINT(481338.932298 6603601.62202),2020-06-10 22:16:03.144356+02
2,2,2020-06-10,4,SRID=3857;POINT(481341.910056 6603605.638605),2020-06-10 22:16:03.311022+02
2,2,2020-06-10,4,SRID=3857;POINT(481344.887814 6603609.65519),2020-06-10 22:16:03.461022+02
2,2,2020-06-10,4,SRID=3857;POINT(481346.201767 6603611.427531),2020-06-10 22:16:09.024041+02
2,2,2020-06-10,4,SRID=3857;POINT(481349.027346 6603615.552588),2020-06-10 22:16:10.364548+02
2,2,2020-06-10,4,SRID=3857;POINT(481351.852926 6603619.677646),2020-06-10 22:16:11.072436+02
2,2,2020-06-10,4,SRID=3857;POINT(481354.678506 6603623.802703),2020-06-10 22:16:11.553362+02
2,2,2020-06-10,4,SRID=3857;POINT(481357.504085 6603627.927761),2020-06-10 22:16:11.917529+02
2,2,2020-06-10,4,SRID=3857;POINT(481360.329665 6603632.052818),2020-06-10 22:16:12.210556+02
2,2,2020-06-10,4,SRID=3857;POINT(481363.155244 6603636.177876),2020-06-10 22:16:12.455694+02
2,2,2020-06-10,4,SRID=3857;POINT(481365.980824 6603640.302934),2020-06-10 22:16:12.666398+02
2,2,2020-06-10,4,SRID=3857;POINT(481368.806404 6603644.427991),2020-06-10 22:16:12.85115+02
2,2,2020-06-10,4,SRID=3857;POINT(481371.631983 6603648.553049),2020-06-10 22:16:13.015642+02
2,2,2020-06-10,4,SRID=3857;POINT(481377.283142 6603656.803164),2020-06-10 22:16:13.315642+02
2,2,2020-06-10,4,SRID=3857;POINT(481380.108722 6603660.928221),2020-06-10 22:16:13.565642+02
2,2,2020-06-10,4,SRID=3857;POINT(481382.934302 6603665.053279),2020-06-10 22:16:13.779927+02
2,2,2020-06-10,4,SRID=3857;POINT(481385.759881 6603669.178337),2020-06-10 22:16:13.967427+02
2,2,2020-06-10,4,SRID=3857;POINT(481388.585461 6603673.303394),2020-06-10 22:16:14.134093+02
2,2,2020-06-10,4,SRID=3857;POINT(481515.736542 6603858.930985),2020-06-10 22:16:20.884093+02
2,2,2020-06-10,4,SRID=3857;POINT(481516.220025 6603859.63682),2020-06-10 22:16:20.909759+02
2,2,2020-06-10,4,SRID=3857;POINT(481516.220025 6603859.63682),2020-06-10 22:16:21.721472+02
2,2,2020-06-10,4,SRID=3857;POINT(481520.24031 6603862.609581),2020-06-10 22:16:23.221472+02
2,2,2020-06-10,4,SRID=3857;POINT(481524.260595 6603865.582343),2020-06-10 22:16:23.971472+02
2,2,2020-06-10,4,SRID=3857;POINT(481528.28088 6603868.555104),2020-06-10 22:16:24.471472+02
2,2,2020-06-10,4,SRID=3857;POINT(481532.301164 6603871.527865),2020-06-10 22:16:24.846472+02
2,2,2020-06-10,4,SRID=3857;POINT(481536.321449 6603874.500627),2020-06-10 22:16:25.146472+02
2,2,2020-06-10,4,SRID=3857;POINT(481540.341734 6603877.473388),2020-06-10 22:16:25.396472+02
2,2,2020-06-10,4,SRID=3857;POINT(481544.362019 6603880.446149),2020-06-10 22:16:25.610757+02
2,2,2020-06-10,4,SRID=3857;POINT(481548.382304 6603883.418911),2020-06-10 22:16:25.798257+02
2,2,2020-06-10,4,SRID=3857;POINT(481552.402588 6603886.391672),2020-06-10 22:16:25.964923+02
2,2,2020-06-10,4,SRID=3857;POINT(481560.443158 6603892.337195),2020-06-10 22:16:26.264923+02
2,2,2020-06-10,4,SRID=3857;POINT(481560.692162 6603892.521318),2020-06-10 22:16:26.383102+02
2,2,2020-06-10,4,SRID=3857;POINT(481563.863712 6603896.386712),2020-06-10 22:16:27.222903+02
2,2,2020-06-10,4,SRID=3857;POINT(481567.035262 6603900.252106),2020-06-10 22:16:27.761283+02
2,2,2020-06-10,4,SRID=3857;POINT(481570.206812 6603904.1175),2020-06-10 22:16:28.157465+02
2,2,2020-06-10,4,SRID=3857;POINT(481573.378362 6603907.982894),2020-06-10 22:16:28.47087+02
2,2,2020-06-10,4,SRID=3857;POINT(481576.549912 6603911.848288),2020-06-10 22:16:28.73011+02
2,2,2020-06-10,4,SRID=3857;POINT(481579.721462 6603915.713681),2020-06-10 22:16:28.951148+02
2,2,2020-06-10,4,SRID=3857;POINT(481582.893013 6603919.579075),2020-06-10 22:16:29.143798+02
2,2,2020-06-10,4,SRID=3857;POINT(481586.064563 6603923.444469),2020-06-10 22:16:29.314521+02
2,2,2020-06-10,4,SRID=3857;POINT(481589.236113 6603927.309863),2020-06-10 22:16:29.467799+02
2,2,2020-06-10,4,SRID=3857;POINT(481624.123164 6603969.829196),2020-06-10 22:16:31.117799+02
2,2,2020-06-10,4,SRID=3857;POINT(481625.257466 6603971.21165),2020-06-10 22:16:35.062536+02
2,2,2020-06-10,4,SRID=3857;POINT(481628.59122 6603974.938054),2020-06-10 22:16:36.382961+02
2,2,2020-06-10,4,SRID=3857;POINT(481631.924974 6603978.664458),2020-06-10 22:16:37.085209+02
2,2,2020-06-10,4,SRID=3857;POINT(481635.258728 6603982.390861),2020-06-10 22:16:37.563525+02
2,2,2020-06-10,4,SRID=3857;POINT(481638.592482 6603986.117265),2020-06-10 22:16:37.926194+02
2,2,2020-06-10,4,SRID=3857;POINT(481641.926236 6603989.843669),2020-06-10 22:16:38.21825+02
2,2,2020-06-10,4,SRID=3857;POINT(481645.25999 6603993.570073),2020-06-10 22:16:38.462709+02
2,2,2020-06-10,4,SRID=3857;POINT(481648.593743 6603997.296476),2020-06-10 22:16:38.67291+02
2,2,2020-06-10,4,SRID=3857;POINT(481651.927497 6604001.02288),2020-06-10 22:16:38.857275+02
2,2,2020-06-10,4,SRID=3857;POINT(481655.261251 6604004.749284),2020-06-10 22:16:39.02146+02
2,2,2020-06-10,4,SRID=3857;POINT(481788.611406 6604153.805435),2020-06-10 22:16:45.02146+02
2,2,2020-06-10,4,SRID=3857;POINT(481791.13464 6604156.625855),2020-06-10 22:16:45.134991+02
2,2,2020-06-10,4,SRID=3857;POINT(481791.13464 6604156.625855),2020-06-10 22:16:45.505888+02
2,2,2020-06-10,4,SRID=3857;POINT(481794.232902 6604160.550237),2020-06-10 22:16:47.005888+02
2,2,2020-06-10,4,SRID=3857;POINT(481797.331165 6604164.474618),2020-06-10 22:16:47.755888+02
2,2,2020-06-10,4,SRID=3857;POINT(481800.429427 6604168.398999),2020-06-10 22:16:48.255888+02
2,2,2020-06-10,4,SRID=3857;POINT(481803.52769 6604172.32338),2020-06-10 22:16:48.630888+02
2,2,2020-06-10,4,SRID=3857;POINT(481806.625953 6604176.247762),2020-06-10 22:16:48.930888+02
2,2,2020-06-10,4,SRID=3857;POINT(481809.724215 6604180.172143),2020-06-10 22:16:49.180888+02
2,2,2020-06-10,4,SRID=3857;POINT(481812.822478 6604184.096524),2020-06-10 22:16:49.395173+02
2,2,2020-06-10,4,SRID=3857;POINT(481815.920741 6604188.020906),2020-06-10 22:16:49.582673+02
2,2,2020-06-10,4,SRID=3857;POINT(481819.019003 6604191.945287),2020-06-10 22:16:49.749339+02
2,2,2020-06-10,4,SRID=3857;POINT(481896.475569 6604290.05482),2020-06-10 22:16:53.499339+02
2,2,2020-06-10,4,SRID=3857;POINT(481897.021739 6604290.74662),2020-06-10 22:16:55.016963+02
2,2,2020-06-10,4,SRID=3857;POINT(481900.330066 6604294.495617),2020-06-10 22:16:56.294389+02
2,2,2020-06-10,4,SRID=3857;POINT(481903.638393 6604298.244613),2020-06-10 22:16:56.984286+02
2,2,2020-06-10,4,SRID=3857;POINT(481906.946719 6604301.99361),2020-06-10 22:16:57.45684+02
2,2,2020-06-10,4,SRID=3857;POINT(481910.255046 6604305.742606),2020-06-10 22:16:57.816187+02
2,2,2020-06-10,4,SRID=3857;POINT(481913.563373 6604309.491603),2020-06-10 22:16:58.106084+02
2,2,2020-06-10,4,SRID=3857;POINT(481916.871699 6604313.240599),2020-06-10 22:16:58.349029+02
2,2,2020-06-10,4,SRID=3857;POINT(481920.180026 6604316.989596),2020-06-10 22:16:58.55811+02
2,2,2020-06-10,4,SRID=3857;POINT(481923.488353 6604320.738592),2020-06-10 22:16:58.741613+02
2,2,2020-06-10,4,SRID=3857;POINT(481926.796679 6604324.487589),2020-06-10 22:16:58.905114+02
2,2,2020-06-10,4,SRID=3857;POINT(481969.804926 6604373.224543),2020-06-10 22:17:00.855114+02
2,2,2020-06-10,4,SRID=3857;POINT(481973.086347 6604376.94305),2020-06-10 22:17:03.412525+02
2,2,2020-06-10,4,SRID=3857;POINT(481977.020952 6604380.028319),2020-06-10 22:17:04.360835+02
2,2,2020-06-10,4,SRID=3857;POINT(481980.955557 6604383.113589),2020-06-10 22:17:04.941833+02
2,2,2020-06-10,4,SRID=3857;POINT(481984.890162 6604386.198858),2020-06-10 22:17:05.360621+02
2,2,2020-06-10,4,SRID=3857;POINT(481988.824766 6604389.284127),2020-06-10 22:17:05.688006+02
2,2,2020-06-10,4,SRID=3857;POINT(481992.759371 6604392.369396),2020-06-10 22:17:05.956738+02
2,2,2020-06-10,4,SRID=3857;POINT(481996.693976 6604395.454665),2020-06-10 22:17:06.18464+02
2,2,2020-06-10,4,SRID=3857;POINT(482000.628581 6604398.539934),2020-06-10 22:17:06.382483+02
2,2,2020-06-10,4,SRID=3857;POINT(482004.563186 6604401.625203),2020-06-10 22:17:06.557272+02
2,2,2020-06-10,4,SRID=3857;POINT(482008.49779 6604404.710472),2020-06-10 22:17:06.713819+02
2,2,2020-06-10,4,SRID=3857;POINT(482012.432395 6604407.795741),2020-06-10 22:17:06.863819+02
