name,pop_max,geom,cluster
Sovetskaya Gavan,29740,0101000020E61000003BF07BE5CB8861407C58B961257C4840,1
Soyo,67491,0101000020E61000002D1BE7806EBD28408963B895B98418C0,3
Spanish Town,432704,0101000020E61000004400CBA5CC3C53C00B98C0ADBBFB3140,5
Spartanburg,124126,0101000020E61000006D814E52AA7B54C0203130E186794140,5
Sparti,16187,0101000020E61000004E41237DFF6D36407451E3946F894240,2
Spassk Dalniy,45900,0101000020E6100000A6738FB63B9A60407D7901F6D14C4640,1
Spencer,11203,0101000020E61000008813984E6BC957C04D8CC0B398924540,5
Split,214741,0101000020E61000005F63F261517830405199AC9B9CC24540,2
Spokane,347705,0101000020E610000063BE7273E05A5DC0B439CE6DC2D54740,0
Spring Hill,114697,0101000020E6100000352A70B20DA354C0571465259C7A3C40,5
Springbok,10438,0101000020E61000003DDD2F551FE23140E8BE9CD9AEAA3DC0,3
Springfield,421780,0101000020E61000009D2D20B41E2552C095DB51F75C0F4540,5
Springfield,134715,0101000020E6100000364D0BABC66856C04680BA43E5E44340,5
Springfield,210939,0101000020E6100000C1AFECDD7A5457C072207FC40A974240,5
Springfield,56032,0101000020E610000047B87F1B98BE5EC06F4B3F3CA6064640,0
Springfield,84576,0101000020E610000081D07AF832F354C0A25813B0C2F54340,5
Springs,236083,0101000020E6100000E811A3E7166E3C40465ED6C402453AC0,3
Srednekolymsk,3459,0101000020E6100000B9BCDEA2B83663405066CDD9CCDC5040,1
Sri Jayawardenepura Kotte,115826,0101000020E6100000749B70AFCCFC5340FE16539F9A991B40,8
Srinagar,1140000,0101000020E6100000D567360403B552409CC31985E4084140,7
St-Augustin,3961,0101000020E61000000CC457E0D0524DC05D3E4805049F4940,5
St.  Paul,734854,0101000020E6100000FCBE243A704557C05E6E8B8DD4784640,5
St.  Petersburg,4553000,0101000020E61000007284B12A67503E40616AF06371F84D40,2
St. Anthony,224,0101000020E6100000451D0C2BCBCC4BC0617193AC1EB14940,5
St. Augustine,76331,0101000020E6100000A04BDD3A245454C036DDFCD016E53D40,5
St. Charles,69208,0101000020E6100000F4EAD275173C53C0E154B5EE304D4340,5
St. Charles,360485,0101000020E6100000A3563D0565A056C0BB9E437463644340,5
St. Cloud,112794,0101000020E6100000E60C20D7618A57C08158DBB9D5C74640,5
St. George,98638,0101000020E610000016A5846055655CC0161B4EF4548D4240,0
St. John's,131469,0101000020E6100000D8ECED3B2B574AC0E0C5B1E4E0CA4740,5
St. Joseph,78012,0101000020E6100000912683482BB657C044CD469D6FE24340,5
St. Louis,2199000,0101000020E61000007F02DEB87B8F56C0085FF30588514340,5
St. Petersburg,800313,0101000020E61000002C1E28017BAB54C0914CE20742C53B40,5
St.-Benoit,35310,0101000020E6100000F8C7D68E3DDB4B40EA904028940835C0,3
St.-Brieuc,53223,0101000020E610000080CA4285344406C07D08050022424840,2
St.-Denis,190047,0101000020E61000002588049D5AB94B40DD9FE63FFFE034C0,3
St.-Jerome,78439,0101000020E61000002435A3D5FF7F52C0E9BEF79221E24640,5
Stamford,746920,0101000020E6100000D532631B826252C058B15307D4864440,5
Standerton,74021,0101000020E61000000D9AA784713D3D409F5E848483F03AC0,3
Stanley,2213,0101000020E61000002D9386BFCBEC4CC08EEBDFF599D949C0,4
Stans,7475,0101000020E610000038F3AB3940C42040A0CC9AB399794740,2
Stara Zagora,143431,0101000020E610000035BCB43C6A9F3940B5EE303729364540,2
Staraya Russa,34303,0101000020E6100000EA2FAAFBB65A3F40DBD48A8054FF4C40,2
Starorybnoye,10,0101000020E610000087318E3633335A40BCBF8B0810315240,1
Starsy Oskol,226977,0101000020E610000028147D9983EB4240FAC6212C74A64940,2
State College,87926,0101000020E61000009F22E2410E7753C0CA09C9B898654440,5
Stavanger,173132,0101000020E61000005E8BCC1253B8164009BF7916297C4D40,2
Stavropol,363064,0101000020E61000009D9C46FF70FD44400D631C6D66864640,7
Stawell,6991,0101000020E6100000FD0406FF51D86140FBB6BB62A18742C0,6
Steinbach,9729,0101000020E6100000E2A5E551BB2B58C0E140481630C24840,5
Steinkjer,11274,0101000020E61000007C49BE6D010027400C44AA8317015040,2
Stepanakert,57473,0101000020E6100000FD92437A40604740CB59E9FF66E84340,7
Stephenville,7054,0101000020E61000007407B13385484DC0667D14BF73464840,5
Sterlitamak,267231,0101000020E6100000F1FC5877E2FA4B40FA96DEA3A3D04A40,7
Stettler,5494,0101000020E6100000CAF0E9FBBA2B5CC06D927AAA9E2A4A40,0
Stillwater,47667,0101000020E61000004C99E5FC5E4458C0B8BC283053114240,5
Stockholm,1264000,0101000020E610000030933F0CF91032405F7A0E007DA94D40,2
Stockton,685306,0101000020E61000000C5872158B525EC0C4978922A4FA4240,0
Stoeng Treng,29665,0101000020E61000001B90CE0A567E5A400B598231C70B2B40,8
Stoke,390801,0101000020E6100000FE75B867A77001C0413A86110C804A40,2
Stony Rapids,152,0101000020E6100000C336983C54755AC09DB756201FA24D40,0
Stralsund,61368,0101000020E61000003E1D346035332A403050AD1974264B40,2
Strasbourg,439972,0101000020E6100000880BE5E901001F4088E41A553C4A4840,2
Streaky Bay,1060,0101000020E6100000285E0AB4E0C66040B7C5466AEB6740C0,6
Strelka,10,0101000020E610000041A43A7801086340F250CA5AF9EE4E40,1
Strezhevoy,44784,0101000020E6100000EC7C89C2F8645340323F92EDD75D4E40,7
Stuttgart,2944700,0101000020E61000005BA43FEA65662240C804A161D6634840,2
Subotica,100000,0101000020E6100000E9595A5716AE3340C3D89D49F6084740,2
Suceava,105796,0101000020E6100000AA4DF79562423A40EADB3818A0D14740,2
Suchboatar,24235,0101000020E61000008B0B51CFCC8C5A40244CACE7FF1F4940,1
Sucre,224838,0101000020E610000051B351E79B5050C04917F60F7D0A33C0,4
Sudbury,157857,0101000020E61000008356BB81DD3D54C0B3AA6FAAFF3F4740,5
Suez,508335,0101000020E61000000EDF1D7464464040D0436D1B46013E40,2
Suhar,151349,0101000020E6100000D0471971015E4C4073863D48AA5C3840,7
Suihua,252245,0101000020E6100000CB587E2AB8BE5F40405A52A4B1504740,1
Suileng,57789,0101000020E6100000BDE6B056C8C65F40F68E64A07C9F4740,1
Suining,1425000,0101000020E61000006A204C4002625A40A33AC20E08893E40,8
Sukabumi,276414,0101000020E6100000D5CBEF3499B95A405A5FC9FA72A31BC0,8
Sukhothai,10276,0101000020E6100000704B9AF518F058404E6441BC09033140,8
Sukhumi,81546,0101000020E6100000D4EA50F28F8244402D1CAD0F90824540,7
Sukkur,417767,0101000020E6100000907D35AC4E365140CC0D863AACB63B40,7
Sullana,160789,0101000020E610000021DB430C852B54C0DFD627CAEF8E13C0,4
Sumbawanga,89161,0101000020E6100000E2C226D7B99E3F40D4916D2A9CD61FC0,3
Sumbe,33277,0101000020E6100000756A78C432B32B4019822DC0886B26C0,3
Sumenep,84656,0101000020E61000004C4E925360765C40EBBEAD0507051CC0,8
Sumqayt,279159,0101000020E61000005943F34AA3D04840FE56FCF03D4A4440,7
Sumter,50868,0101000020E61000008E1546C4DE1554C0FDB50600D8F54040,5
Sumy,294456,0101000020E6100000ADD05158F36341404F74023F4F764940,2
Sunbury,29925,0101000020E6100000B680D07AB81662400C885AE4E8C842C0,6
Sunchales,12655,0101000020E6100000A9B816D286C84EC0D0B9DBF5D2EE3EC0,4
Sunchon,400629,0101000020E6100000835D0311187C5F408A0A308738B64340,1
Sunderland,452934,0101000020E61000006C5EFFB0FE13F6BFB6B8E5D7A2734B40,2
Sundsvall,73389,0101000020E61000001B800D8810513140C115F5EE34334F40,2
Sungai Petani,358499,0101000020E61000007896C569AD1E59401370BEC74F991640,8
Sungaipenuh,95913,0101000020E6100000765DAE345F5959409B7BA3B1518100C0,8
Sunshine Coast,71043,0101000020E6100000227DA4D299216340D2AD32AE13AE3AC0,6
Suntar,8639,0101000020E6100000A875768D71685D403E9D86037C124F40,1
Sunyani,70299,0101000020E61000002AC2F28C22B002C06FF4311F10581D40,9
Superior,27580,0101000020E61000004CE88942A60657C01EFE9AAC515C4740,5
Supham Buri,53399,0101000020E6100000E492F47A410859403FC4060B27F12C40,8
Sur,71152,0101000020E6100000F41D577E74C44D4041FADCBF68933640,7
Surabaya,2845000,0101000020E6100000BCD86AC5ED2F5C40E882FA9639FD1CC0,8
Surakarta,555308,0101000020E6100000AF9C18EDCCB45B40B9BB73CD89421EC0,8
Surat,3842000,0101000020E610000029BF5653A3355240281884A8B1333540,7
Surat Thani,157627,0101000020E6100000847E4BA5C4D558406D510BCAD94C2240,8
Surgut,400000,0101000020E61000007550D378335B5240596F2FC445A14E40,7
Surigao,87832,0101000020E6100000C991CEC0485F5F4040A143858F912340,8
Surin,62536,0101000020E610000036278AEB73DF5940ED4960730EC62D40,8
Surt,128123,0101000020E6100000C474C69C0C97304067E43D18C2353F40,2
Susques,1093,0101000020E6100000AAC601AAEE9E50C0FC219111AB6A37C0,4
Susuman,7367,0101000020E61000009E29CF1756856240965F066344644F40,1
Suva,175399,0101000020E6100000F1FC5877224E664017597C540D2232C0,6
Suwon,1078000,0101000020E610000002D9469792C05F40335019FF3EA14240,1
Suzhou,1650000,0101000020E61000005EA6817A8E275E40DB8420AC6B4D3F40,1
Suzhou,1964000,0101000020E610000098C3EE3B863E5D40F0FD0DDAABD14040,1
Svay Rieng,23956,0101000020E61000009C7E9AA443735A403B6B5CA4F5282640,8
Svea Station,10,0101000020E61000008AB8EF07F26E26C01FAEE64A4EA552C0,4
Svendborg,29180,0101000020E61000002AE5B512BA3B25404672439D03894B40,2
Svetogorsk,30115,0101000020E610000016FC917DEBEA3C40C9337914F88C4E40,2
Svobodnyy,63620,0101000020E6100000A8E507AE32046040EFB4EB94FDB34940,1
Svolvær,4197,0101000020E6100000E1794E1F26222D40E5E14E33EE0E5140,2
Swakopmund,29491,0101000020E6100000CE716E13EE112D404D00B49C3AAB36C0,3
Swan Hill,9276,0101000020E6100000DB8C2ECA47F16140EC20657A78AB41C0,6
Swansea,294339,0101000020E6100000F20C75B39A990FC0B2744F68A3D04940,2
Swellendam,13674,0101000020E610000084807C09156E3440C9E369F9810241C0,3
Swift Current,14906,0101000020E61000003F70952710F15AC01ED0888851244940,0
Sydney,4630000,0101000020E6100000A286FD30CDE662401F04CF2989EF40C0,6
Sydney,37538,0101000020E6100000A2348A9B09174EC04CA59F7076084740,5
Syktyvkar,230910,0101000020E61000008E0D935FF56849404404D2B47AD44E40,7
Sylhet,237000,0101000020E61000001805662AE9F75640EF99DB734FE73840,8
Syracuse,662577,0101000020E6100000EDDC0FD3990953C0C6408D3166864540,5
Syzran,189338,0101000020E6100000B56E83DA6F3D4840DEB87B6FC2954A40,7
Szczecin,407811,0101000020E6100000064F7C105D0F2D4060F6FC7ACFB54A40,2
Szeged,187765,0101000020E61000001290E513682634401DD434DE0C204740,2
Szekszárd,34174,0101000020E61000000218851387B632409D35D318082C4740,2
Szolnok,109261,0101000020E6100000E1A018B4EB2D344013341C85DA974740,2
Szombathely,109518,0101000020E6100000D0A0FC38F5A03040FDE31824D89C4740,2
Székesfehérvár,144319,0101000020E6100000ED269DED766832400B687D25EB984740,2
São Borja,59613,0101000020E6100000FFDB76EB46014CC0E3A9471ADCA83CC0,4
São Carlos,205035,0101000020E6100000C345EEE9EAF147C0FC77D89F1F0536C0,4
São Francisco do Sul,36224,0101000020E610000014371378CC4C48C015151681563D3AC0,4
São Gabriel,55434,0101000020E6100000B125F5AFF6284BC063EFC517ED513EC0,4
São Gabriel da Cachoeira,15231,0101000020E6100000ABC31BE354C550C051C3126AE10DC1BF,4
São José de Ribamar,55265,0101000020E61000001767672CF50846C08797F100606604C0,4
São José do Rio Preto,374699,0101000020E61000005E807D74EAB148C0741F251BB4CC34C0,4
São José dos Campos,753769,0101000020E61000001812E62CA2F046C09FE925C6323337C0,4
São José dos Pinhais,665063,0101000020E61000004E4A9C700A9748C0AA3F6777ED9139C0,4
São João da Boa Vista,76540,0101000020E61000001478279F1E6547C0030C2659E2FA35C0,4
São João del Rei,78592,0101000020E61000008F8CD5E6FF1F46C0BC98C1734A2135C0,4
São Lourenço do Sul,25340,0101000020E6100000D886E52A71FD49C0D87C0162B75E3FC0,4
São Luiz Gonzaga,31798,0101000020E61000004501ECEDE07A4BC0B7FCD181F6683CC0,4
São Luís,1038000,0101000020E6100000F7F2F1BF4B2246C02C00D75FC01C04C0,4
São Mateus,77117,0101000020E610000079D8FAD813EE43C06AFF5E65C8BA32C0,4
São Paulo,18845000,0101000020E6100000F15A536A405047C0C1148A19868E37C0,4
São Tomé,88219,0101000020E6100000D4D89D5129EB1A40B54B5FB30C99D53F,9
Ségou,122952,0101000020E6100000DEBB17A9410A19C0D0FBB5AB46E12A40,9
Séguéla,51157,0101000020E6100000B81105E918AE1AC025D52DF136CD1F40,9
Sélibaby,460,0101000020E61000002A28FB9DDC5D28C010A49C7983552E40,9
Sétif,274744,0101000020E6100000F78CE9AE91991540187959130B174240,2
Sóc Trăng,300000,0101000020E6100000EFA18ED8B87E5A403E8743801D352340,8
Söke,77341,0101000020E61000001A8B016D06693B40AA46AF0628E04240,2
Sơn La,19054,0101000020E6100000346D5A843DFA5940F28414F2F7533540,8
Sơn Tây,189547,0101000020E61000000B900D4952605A40F980E5AD5F233540,8
Tabora,146495,0101000020E6100000AE5AE37D66664040A15687927F1414C0,3
Tabriz,1413000,0101000020E6100000AED85F764F2647405CA4F55C4B0B4340,7
Tabuk,547957,0101000020E61000004FACF82B09474240EA91ABFD42623C40,2
Tacheng,49796,0101000020E61000000EEA6C12CDBC5440E8D19EDC00604740,7
Tacloban,280006,0101000020E61000000C4FF92100405F406C7BBB2539802640,8
Tacna,280098,0101000020E6100000E2E65432009051C04DF96B0D000032C0,4
Tacoma,719868,0101000020E6100000F53A2AC4989C5EC013016CECCA9E4740,0
Tacuarembó,54277,0101000020E610000067B796C970FD4BC0FD4D2844C0B53FC0,4
Tadjoura,22193,0101000020E61000008C648F5033734540E7A6CD380D912740,3
Tadmur,55111,0101000020E6100000E95D61664424434071B504CF73464140,2
Taedong,1884,0101000020E6100000FCA65599CE5C5F402B8B1DE8FC4E4440,1
Taganrog,279056,0101000020E6100000A3CEDC43C2754340CC96AC8A709D4740,2
Tagum,6726,0101000020E610000019D709794E735F40D751D50451871D40,8
Tahoua,115956,0101000020E6100000C76D8F392A0A1540F80F3345CACC2D40,9
Taian,1629000,0101000020E6100000B7EB4A708F475D408B0E924FD9194240,1
Taibao,35000,0101000020E6100000BD8A315555155E403333333333733740,1
Taichung,2629323,0101000020E6100000CCF09F6EA02B5E401BF5108DEE263840,1
Tailai,75992,0101000020E61000004609FA0B3DDA5E40701CC242F7314740,1
Tainan,1876312,0101000020E61000006D93E57FCD0C5E400C66023400003740,1
Taipei,6900273,0101000020E6100000942EA2925F645E40969B035F2C093940,1
Taiping,237095,0101000020E6100000AE19CF56142E59402B61B719B8751340,8
Taitung,175000,0101000020E6100000B8CEBF5DF6485E401C237E6A61C13640,1
Taiyuan,2913000,0101000020E610000061246A58C2225C40563A692B40F04240,1
Taizhou,612356,0101000020E610000022669BC099F95D40D0A22D9DC53E4040,1
Taizz,751000,0101000020E6100000627836F5CB04464086B1E0D979362B40,3
Tajarhi,1500,0101000020E6100000A477859911F12C40014AE8D3CF5E3840,9
Tak,33146,0101000020E6100000D085EC1747C85840E9DA72897EE23040,8
Takamatsu,334223,0101000020E610000086915ED46EC160404F5C8E57202C4140,1
Takaoka,170077,0101000020E6100000F1D01CFEFF1F6140614FE042C3554240,1
Taksimo,10359,0101000020E6100000B287516BF5B85C40DFBF1EB86F2A4C40,1
Takéo,15264,0101000020E6100000C58954BD21325A402F3D505DAFF72540,8
Talara,99074,0101000020E610000022D85D45EB5154C0659F11B6E95112C0,4
Talas,35172,0101000020E6100000658632F98B0F52401393DC065A424540,7
Talca,197479,0101000020E6100000024EB1CB99EA51C01579D41F11B741C0,4
Talcahuano,288074,0101000020E610000099B27856774752C09A38036DBC5B42C0,4
Taldyqorghan,88380,0101000020E61000007664F6C399995340AD2FB72000804640,7
Talkeetna,1078,0101000020E6100000AF99D76C80C362C0F052EA9271294F40,0
Tall Afar,144465,0101000020E61000006271EE659139454025AFCE3120304240,7
Tallahassee,221222,0101000020E6100000BDB09014EC1155C0049B296332733E40,5
Tallinn,394024,0101000020E61000002EA814E060BA38409CBC6D4B89B74D40,2
Taloqan,64256,0101000020E61000003A6E426B8F6251406D8E739B705D4240,7
Taloyoak,774,0101000020E61000006CB41CE8216257C0DDE22BCB21625140,5
Taltal,10018,0101000020E610000066F4A3E1149E51C084EFA254676639C0,4
Tamale,360579,0101000020E6100000F7F763A428E1EABF285998CF03CD2240,9
Tamanrasset,76000,0101000020E6100000C6C7821D5A17164088C0ECF9F5C83640,9
Tamazunchale,72685,0101000020E61000008E603EB4EAB158C012BAF0283A453540,5
Tambacounda,89212,0101000020E61000007EB559AB2C5C2BC0A1455B3A8B8F2B40,9
Tambov,301482,0101000020E61000008F954EDA0AB74440F629C764715D4A40,7
Tame,29099,0101000020E6100000486FB88F5CEF51C0D30E249463D71940,5
Tampa,2314000,0101000020E61000001B88C0EC799D54C0AA115553EDF23B40,5
Tampere,259279,0101000020E6100000839664D300C037402AADBF2500C04E40,2
Tampico,859419,0101000020E61000005935632CAE7758C05B25581CCE4C3640,5
Tamuín,14748,0101000020E610000041D8840F00B058C08CCDD8E1F9FA3540,5
Tamworth,38551,0101000020E61000006161D22959DD624030AE02C6441A3FC0,6
Tan An,137498,0101000020E6100000C093162EAB9A5A40006CE5CA45112540,8
Tan Tan,64868,0101000020E6100000792FAD3C373326C0D0DB8E5F2E6E3C40,9
Tanacross,136,0101000020E61000009087BEBB15EB61C0CABAC9B95EB14F40,0
Tanana,308,0101000020E61000002A786572850263C059034AF9FF4A5040,0
Tandil,104325,0101000020E6100000AF7CF1A034934DC076B11F18F6A842C0,4
Tanga,224876,0101000020E6100000B6F63E55858B4340488ECFBFB84714C0,3
Tangail,180144,0101000020E6100000A4349BC7E17A564001344A97FE3F3840,8
Tangier,750060,0101000020E6100000625E16F18B3917C0E805D98151E34140,9
Tangshan,1879000,0101000020E6100000EE4E88CA508C5D403885950A2AD04340,1
Tanjung Pandan,62374,0101000020E61000007C69E5B999E95A4034E2B8420E0006C0,8
Tanjungpinang,226666,0101000020E61000007EFD101B2C1E5A40C1C760C5A956ED3F,8
Tanta,404901,0101000020E61000002332079C00003F401437B8BE59CA3E40,2
Taonan,116611,0101000020E61000002E24BB2DECB15E40516C054D4BAA4640,1
Taoudenni,3019,0101000020E61000000BC4A16DEBDD0FC0D5720C6DA5AA3640,9
Taoyuan,500000,0101000020E61000000CFB873EE9535E409EE0ACD227FD3840,1
Tapachula,221521,0101000020E61000009A588572471157C0F80F3345CACC2D40,5
Tara,26986,0101000020E61000004AE2F6153598524003EACDA8F9724C40,7
Tarabuco,2428,0101000020E61000008D3D2075E03A50C0EEBA6D95162E33C0,4
Tarakan,193069,0101000020E610000046161F5583685D407AFAAD426F660A40,8
Taranto,202033,0101000020E6100000C2AC0617E13A31406787AEFA12414440,2
Tarapoto,936,0101000020E6100000BAA871CAB71E53C0B7031A11310A1AC0,4
Tarawa,28802,0101000020E6100000AA6BA3F08FA06540F0A7C64B3769F53F,6
Taraz,358153,0101000020E6100000243DB1F35BD751407B13437232734540,7
Tarbes,54854,0101000020E61000008F8CD5E6FF55B53FEE3D5C72DC9D4540,2
Taree,44182,0101000020E610000020E97871C70E634028525040C9E53FC0,6
Tarija,159269,0101000020E61000004E9D47C5FF2F50C018528F7E458435C0,4
Tarin Kowt,10000,0101000020E61000004C9F67FD77775040CECE58EA0F514040,7
Tarlac,183930,0101000020E610000021ACC61256255E406EEC2301B4F72E40,8
Tarma,51350,0101000020E6100000131FE91DB8EE52C075B6DB89EDD126C0,4
Tarragona,126291,0101000020E61000002FEBB424F6FFF33F1EF6E747688F4440,2
Tarsus,894318,0101000020E610000083948E28A3704140E378F475CF754240,2
Tartagal,60819,0101000020E610000006D847A7AEE74FC0AF0F4647CD8C36C0,4
Tartu,101092,0101000020E61000007DF77DEEBAB53A40E109BDFE24314D40,2
Tartus,162980,0101000020E6100000A95379967BF14140E7340BB43B714140,2
Tarutung,1305,0101000020E6100000EEF208C9DDBD5840236B0DA5F6220040,8
Tash Komur,23594,0101000020E61000005A924D03D00E5240433C6DE8C1AB4440,7
Tashkent,2184000,0101000020E6100000A0C9246534515140F39AD9D7E3A64440,7
Tashtagol,22779,0101000020E6100000376DC66988F75540BB0B941458654A40,7
Tasiilaq,1829,0101000020E610000085611B4C1ED142C0DAFDCF0685665040,5
Tasikmalaya,271143,0101000020E6100000E72ED340BD0D5B402B926577374D1DC0,8
Tasiusaq,250,0101000020E610000027ADAEF9A7074CC086A9D2BB9D575240,5
Tatabánya,70541,0101000020E61000005B2ED10FD96E32401F72E94E66C64740,2
Tataouine,62577,0101000020E6100000D7D935C6F3EE24409BF2D71A00804040,2
Tatarsk,25150,0101000020E61000005A25FD62DBFD5240429EB877689C4B40,7
Tatuí,93580,0101000020E61000002B210EC814EE47C03444BA449A5937C0,4
Tatvan,73222,0101000020E610000077DDB64A0B2445408CB8A57AD7404340,7
Taubaté,403560,0101000020E61000004EB857E6ADC746C0C4FBBB88000537C0,4
Taunggyi,160115,0101000020E61000009E8E119A6E4258405E00D01731C83440,8
Taungoo,106945,0101000020E61000007484C256BF1A58402B3C1EE9C2F23240,8
Taupo,22600,0101000020E610000016026F377702664098231A93B45843C0,6
Tauranga,121500,0101000020E610000088163488EA046640F3322F2C24D942C0,6
Tauá,29188,0101000020E61000005960D916AF2744C0DF52CE177BFF17C0,4
Tavda,39480,0101000020E61000007F4DD6A887505040D0F0660DDE064D40,7
Tawau,306462,0101000020E61000007A330F0558795D40E6632DF477151140,8
Taxco,53217,0101000020E6100000AD084845ADE758C0AA65C63604923240,5
Tayshet,52184,0101000020E610000079495288367F5840399A232BBFF64B40,1
Tayynsha,13148,0101000020E6100000455A74FCE1705140464A0E338FEC4A40,7
Taza,199633,0101000020E6100000C5573B8A731410C0AF624C55351C4140,9
Tazovsky,5981,0101000020E6100000F71D68AACCAC5340472465E6DDDD5040,7
Tbilisi,1100000,0101000020E610000039BB1006F96446409A513DE30CDD4440,7
Tchibanga,19365,0101000020E61000000FFA4A9C9CFE25401AEADFB6325F07C0,3
Te Anau,1857,0101000020E6100000F19BC24A45F8644053C59E8724B446C0,6
Tebingtinggi,268043,0101000020E6100000E8E73C1952C8584068DB7A979CA40A40,8
Tecoman,91321,0101000020E610000077D3D28151F859C09759DF1B9EEB3240,5
Tecpan,14638,0101000020E61000005148D7F1842B59C077C0D07EFF3F3140,5
Tecuala,14921,0101000020E61000008B901557705D5AC0F3EC4D6782663640,5
Teeli,3732,0101000020E6100000B058C345EE8E5640F525C05543844940,7
Tefé,51437,0101000020E61000009D03159FCC2C50C0A258B8F64FE10AC0,4
Tegal,237084,0101000020E6100000B30A9B01AE475B40D8727852707A1BC0,8
Tegucigalpa,946000,0101000020E61000001E92B5E10BCE55C0752B3A483E352C40,5
Tehran,7873000,0101000020E6100000D471EB2411B64940D8124DFB41D64140,7
Tehuacan,241429,0101000020E6100000354069A8515858C06FFB79AE4A733240,5
Tehuantepec,42776,0101000020E61000006C223317B8CE57C0DFC897AB7A543040,5
Tejen,67294,0101000020E6100000B4C7B02F7E3F4E40FF7D213F76B04240,7
Tekax,22806,0101000020E6100000B1924550EB5156C0F8EC6FBF32333440,5
Tekirdağ,122287,0101000020E6100000284B08B18E823B403A50F1C9D47E4440,2
Tel Aviv,3112000,0101000020E61000001FD6C0FB4F62414049E9E3EB7C0A4040,2
Teller,83,0101000020E6100000EE9AEB8F8BCB64C05270C2CEDE505040,0
Telsen,500,0101000020E6100000913E52E9CCBC50C0750B13FC253345C0,4
Teluk Intan,101659,0101000020E61000003AC7253303425940648CB4F9240C1040,8
Telukbutun,140,0101000020E6100000CDCCCCCCCC0C5B408D50227832DE1040,8
Telêmaco Borba,58880,0101000020E61000002454BA055C4F49C02ECE739F775438C0,4
Tema,209000,0101000020E61000004934DCDB8882843F1D03B2D7BB8F1640,9
Temirtau,170600,0101000020E61000009DF7FF71C23D5240A094FF7F52084940,7
Temple,61161,0101000020E61000004D2B2A873B5758C0B9AAECBB221A3F40,5
Temuco,265901,0101000020E61000009D2D20B41E2552C08B0343B1705D43C0,4
Tena,31126,0101000020E6100000C8A5E0DFD67353C094CF3CCAD258EFBF,4
Tengchong,126058,0101000020E61000004E8BB097DC9D58407FF1B16087083940,8
Tenkodogo,38108,0101000020E6100000423E8D203AA9D7BFD45AE212918F2740,9
Tennant Creek,3889,0101000020E6100000B476DB8566C6604018F1F85168A633C0,6
Tenosique,32415,0101000020E61000007BB07BE184DB56C0EC1DC940F97A3140,5
Tepelenë,11955,0101000020E610000080812040860834406D42B51C43244440,2
